,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
3727367,8b84ce06ce9b0d,0de5685dbf563f,5e2a21d95dce15,0,0,19.35,0,0,0,94,0,0,0,0.0,1367,squad-fpp,29,27,1445,0,0.0,0,0.0,0,0,41.77,1,0,0.0
434101,6618688e6d718b,3118f1cbf3333c,9655e8c06993f6,2,2,536.9,2,0,0,5,0,4,1,81.61,1345,squad-fpp,32,32,1638,0,0.0,0,0.0,0,0,3635.0,4,0,1.0
4308111,e44fbc4a007af7,1e14704b791981,f4f84bc54d0061,0,0,0.0,0,0,0,80,0,0,0,0.0,1939,solo-fpp,96,92,1509,0,0.0,0,0.0,0,0,109.1,2,0,0.1684
671649,5d1d38ab9a40b2,a208616f0ee90a,6db5dee8dc57b8,0,2,108.2,1,0,0,23,0,2,1,43.4,1337,duo-fpp,50,48,1500,0,0.0,0,0.0,0,0,253.5,2,0,0.2857
2342192,bfd76e574a08cf,732138cde747f8,fd169caa2c59ae,0,0,24.0,0,0,0,82,0,0,0,0.0,1874,solo-fpp,96,91,1538,0,0.0,0,0.0,0,0,79.42,1,0,0.1158
524665,61d66e65f250d7,d77d7ea9d70142,acac4e1ec3c040,0,6,281.9,3,1,4,5,0,4,3,105.2,1820,squad-fpp,28,28,1440,0,1044.0,0,0.0,0,0,2660.0,6,0,0.7407
3153571,f8f41a4114b6d1,d510cd23a58891,10fe40720c1312,0,1,132.6,1,0,0,34,0,1,1,70.03,1889,duo,46,45,1500,0,1036.0,0,0.0,1,1,890.4,3,0,0.4667
405195,6b6de60f9a0d1a,064af147b1349c,6314fdc59d9893,0,1,88.97,0,0,1,64,0,0,0,0.0,1412,duo-fpp,49,47,1468,0,0.0,0,0.0,0,0,539.4,3,0,0.4375
580928,4492ff1a41d042,13f79e249acb87,1aa6bca84c32e6,0,0,71.05,0,0,0,77,0,0,0,0.0,1458,solo-fpp,95,92,1500,0,0.0,0,0.0,0,0,22.73,2,0,0.1596
350301,b6626e0b5c1f5b,00b8506dbcf139,0da92c18c19e40,0,7,63.04,1,0,9,27,0,1,1,168.1,1896,squad-fpp,27,27,1428,2,4121.0,0,0.0,0,0,2521.0,7,0,0.8462
1353516,48887da3649d44,15bd6c56f7ac57,93293f6c3221a1,1,0,172.7,1,0,0,47,0,1,1,10.44,1470,duo,50,48,1518,0,0.0,0,0.0,0,0,332.8,4,0,0.2449
727845,0afa6b8325d954,d2df29da227091,391f8eb3d0f8aa,0,0,0.0,0,0,0,77,1338,0,0,0.0,1313,solo-fpp,98,98,-1,0,0.0,0,0.0,0,0,130.0,2,1538,0.268
4095402,94c08bc84751ae,fa1c963955d738,e5a08c9d82ca2c,0,0,147.0,0,0,0,42,0,0,0,0.0,1389,squad-fpp,30,29,1500,0,0.0,0,0.0,0,0,2126.0,7,0,0.8276
2291809,a3aed7624af026,d2c789437a4a8d,7dc3d6cc7da8cf,0,0,340.4,0,1,0,11,0,3,3,9.085,1993,solo,96,92,1501,0,0.0,0,0.0,0,0,197.3,2,0,0.2842
2823485,9920b28534e9ad,40af8f50bf57e3,5bc99cf75dd0ff,0,1,127.0,0,1,1,34,0,1,1,31.96,1869,duo,48,47,1500,0,0.0,0,0.0,0,0,442.0,2,0,0.4043
4373931,dc82622006f71b,95428b06edfc05,77743c435f4ed6,0,0,0.0,0,0,0,92,0,0,0,0.0,1739,squad,29,27,1497,0,0.0,0,0.0,0,0,374.9,1,0,0.0
2432708,97292949e65c19,7cba72a05439b9,a5a370cf56a566,0,0,110.0,2,0,1,40,0,1,1,22.27,1548,squad-fpp,28,28,1262,1,0.0,0,0.0,0,0,110.3,1,0,0.2593
178071,eec8150507c931,f8d7c8613a59ca,63a4369a938828,0,1,100.0,1,0,0,29,0,1,1,3.321,1922,duo-fpp,46,43,1541,0,2119.0,0,398.4,0,0,2799.0,5,0,0.7111
488416,d9a5d1f101f90c,eb1eac186dbc29,cdbab5e96bbe2d,0,0,0.0,1,0,0,70,0,0,0,0.0,1840,squad-fpp,31,31,1495,1,742.4,0,0.0,0,0,1298.0,4,0,0.4
99402,71c8cf26d76946,56eac9160907e2,d1d4448cffc6aa,0,0,0.0,0,0,0,88,0,0,0,0.0,1478,squad,27,26,1259,0,0.0,0,0.0,0,0,52.84,1,0,0.0
102402,209d2096933ed1,287afd206cc14c,8bb906543501e2,0,0,0.0,0,0,0,78,1376,0,0,0.0,1363,squad,27,27,-1,0,0.0,0,0.0,0,0,233.9,5,1434,0.1538
235795,8bfb7379eac663,2e6675e57a2e70,ef642290d33c46,0,7,0.0,0,0,1,44,0,0,0,0.0,1777,squad-fpp,28,28,1447,1,1931.0,0,0.0,0,0,3528.0,7,0,0.9259
1463180,fd4c03bf1a07c1,92f5dc77a58666,998ecb000c4d86,0,0,79.98,0,0,0,73,0,0,0,0.0,1866,squad-fpp,29,29,1472,0,0.0,0,0.0,0,0,673.8,4,0,0.2857
728375,32d295dabef4d5,eeda05e85f8667,0e05d8dafa076b,0,0,0.0,0,0,0,55,1000,0,0,0.0,1805,solo-fpp,89,87,-1,0,567.3,0,0.0,0,0,698.7,3,1500,0.4545
4323181,1d864a30986c4a,32137d155991a5,48d1a5968ef0e7,0,3,170.8,1,1,6,12,0,2,1,132.8,1800,squad-fpp,30,30,1467,2,4461.0,0,0.0,0,0,3730.0,5,0,0.8621
868043,b1c72c0e224524,a87f5ec60f75d0,da5821459c36f6,0,0,155.2,0,0,0,63,1171,0,0,0.0,2075,squad-fpp,27,25,-1,0,0.0,0,0.0,0,0,256.6,3,1493,0.3077
2825025,993fcf47518f07,0a0d9cfbd481ae,d001690701afe1,0,0,0.0,0,0,0,94,1148,0,0,0.0,1308,duo-fpp,49,49,-1,0,0.0,0,0.0,0,0,44.55,1,1474,0.0625
409799,32c06e57f4e793,cb406a9f436b7b,007510af0aaa9e,0,2,234.3,1,0,3,25,1055,1,1,174.6,1774,duo-fpp,48,47,-1,0,2335.0,0,0.0,0,0,3122.0,4,1525,0.9787
1739941,03b78b4b35c582,7e7cb3a1f9b9ab,7bdf7e3a07d142,0,1,457.2,5,1,1,1,1526,6,2,118.6,1376,squad-fpp,29,28,-1,1,0.0,0,0.0,0,0,2918.0,4,1605,0.9643
214515,65b02901ae89a2,032fece60d4327,cf837481bd01f3,0,0,81.9,0,0,0,77,0,0,0,0.0,1365,squad-fpp,28,27,1389,0,0.0,0,0.0,0,0,44.21,2,0,0.1852
2385128,637553267266d6,fe29859227bbf8,046ef076b2db16,0,2,0.0,0,0,4,36,0,0,0,0.0,1854,squad-fpp,31,30,1481,1,0.0,0,0.0,0,0,2992.0,5,0,1.0
2953066,d6d17178483fd4,fed119f1885784,9c0bf1c599f762,0,1,384.7,2,0,1,18,0,2,2,75.67,1868,duo-fpp,48,46,1539,1,0.0,0,0.0,0,0,1427.0,6,0,0.4255
2909415,c60954462de49a,e0eb0feec2d58e,4a790090d9900f,0,2,60.2,0,0,0,93,0,0,0,0.0,1328,squad-fpp,28,27,1464,0,0.0,0,0.0,0,0,156.1,2,0,0.037
40192,c5fc5ac1ff334e,891715b88bd62a,52d4f49c662d6f,0,0,47.3,0,0,0,72,0,0,0,0.0,1397,solo-fpp,98,98,1536,0,0.0,0,0.0,0,0,82.03,2,0,0.3814
4274013,f9f0e53ba2e329,aceedfeb940764,a9fe25369da100,0,0,0.0,0,0,0,94,1185,0,0,0.0,1406,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,18.33,0,1429,0.0
1394850,41e6819ea4c620,92d22ed1a2f123,6a3fbb34bfd571,0,0,0.0,0,0,0,87,472,0,0,0.0,1394,squad,28,27,-1,0,0.0,0,0.0,0,0,0.0,0,410,0.0
4381846,db8f690c5d7b41,8a3cfd4d84f99d,b4067c6b60c55b,0,0,114.4,0,0,1,53,1143,0,0,0.0,1317,squad-fpp,30,30,-1,0,593.6,0,0.0,0,0,1174.0,6,1494,0.6897
4344261,53d6cf3378581c,823d1ab74b2c46,63193cbcc52b1f,0,4,428.6,0,3,1,6,0,4,1,45.97,1475,solo-fpp,95,94,1494,0,0.0,0,0.0,0,0,748.8,3,0,0.9362
1823209,e0f0fbee7620c8,6d0b46317ac0c3,150f901574e57b,0,0,0.0,0,0,0,58,0,0,0,0.0,1366,squad-fpp,31,29,1449,0,0.0,0,0.0,0,0,356.2,2,0,0.4333
4120521,1ac59cbe7e8aa1,321e4c3823929d,69b93e5774bac9,0,2,21.29,0,0,2,32,0,0,0,0.0,1867,normal-duo-fpp,31,31,1500,1,6397.0,0,0.0,0,0,1317.0,3,0,0.7333
522003,24362bb2266502,f953b6e4758604,4f2d3bf2b1385a,0,0,100.0,1,0,0,39,1735,1,1,10.97,1443,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,64.0,2,1573,0.1852
510041,9a99ee72f42e10,30d6b5511eaf13,94cd3f790d4bbb,1,6,34.45,0,0,7,42,0,0,0,0.0,1979,squad-fpp,27,27,1480,2,601.6,0,0.0,0,0,3632.0,6,0,0.8846
3552217,bb33230338b1cb,5b23efb46df2d1,3a1caa7973aacb,1,2,97.51,0,0,5,72,1065,0,0,0.0,1388,squad,26,26,-1,0,0.0,0,0.0,0,0,728.3,1,1484,0.28
974981,410dbfb4311c97,c1d49303590425,2d8daffb28bb2a,0,2,0.0,0,0,0,42,0,0,0,0.0,1944,solo-fpp,96,90,1473,0,2368.0,0,0.0,0,0,1593.0,5,0,0.8842
763129,84ae7aedacfe38,4a70573b5742af,88c87f1647a875,0,0,60.39,0,0,0,73,0,0,0,0.0,1881,duo-fpp,47,44,1463,0,0.0,0,0.0,0,0,260.4,2,0,0.2174
1027672,6c6cec6665ba2c,3be7b1a1c1f70e,a2abd0af2c59c9,0,2,100.0,1,0,0,72,0,0,0,0.0,1953,squad-fpp,27,26,1378,0,0.0,0,0.0,0,0,118.0,2,0,0.0769
2677291,7b801adcb033f0,b9fcda86aa7f72,fc14d316ff089a,1,3,25.8,0,0,2,35,1086,0,0,0.0,1963,duo,42,42,-1,0,0.0,0,0.0,0,0,4393.0,9,1510,0.9512
1707727,e4b4cf6d763201,85f63f989c08fd,f12757cda55d6d,0,0,0.0,0,0,0,91,1524,0,0,0.0,1242,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,0.0,0,1552,0.0
105888,39a2c3372079c3,6f2d526d04a048,aaea28b8c2409e,0,0,224.5,2,0,3,35,1000,1,1,2.339,1520,duo,49,48,-1,0,0.0,0,0.0,0,0,201.5,2,1500,0.6042
3413420,64a0764d69a61d,e6800b0c18eb81,f7b7c72fb607ca,0,6,192.6,0,0,3,44,0,0,0,0.0,1917,squad,24,24,1503,0,3265.0,0,0.0,0,0,4489.0,8,0,0.9565
547086,585326b4858506,d9478756c141c1,1ae8a73045eb8a,0,5,484.7,2,0,2,7,0,4,2,99.36,1907,duo,50,48,1485,0,1686.0,0,0.0,0,0,1327.0,7,0,0.6122
1969207,186743f6483fe9,638cef39b80373,7564572da78619,0,0,0.0,0,0,0,87,0,0,0,0.0,1398,duo-fpp,49,46,1403,0,0.0,0,0.0,0,0,13.67,1,0,0.0417
4359983,b678df6a324095,8b982faebda674,c4be177a367072,1,0,25.74,0,0,0,60,1051,0,0,0.0,1877,duo,46,40,-1,0,0.0,0,0.0,0,0,611.1,4,1519,0.3778
3807989,bccb3a9c766987,c9a6b8e39cf53d,d6365ff01a8f4a,1,0,198.9,1,0,0,33,1396,1,1,13.72,1374,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,792.7,5,1550,0.4286
3325876,eac5739eedfc73,219ff68a11c5a6,63974e22069d9b,0,3,306.8,0,1,5,16,1584,2,1,18.67,1384,solo-fpp,96,93,-1,0,0.0,0,0.0,0,0,390.8,4,1575,0.5789
400067,f159a31661c463,afe9d5b85f4ec2,cdc9cfd3ce49a2,0,0,0.0,0,0,0,89,295,0,0,0.0,1969,duo,48,44,-1,0,0.0,0,0.0,0,0,0.0,0,489,0.0
741654,922e1f81da1aac,6ed4bcebce5922,5a5f14befdeb9e,2,2,153.7,2,0,1,62,0,0,0,0.0,1763,squad,26,24,1430,0,0.0,0,0.0,0,1,1226.0,12,0,0.28
3710160,daef60df816612,b7c3d171453033,c758d98d6789bd,0,0,0.0,0,0,0,88,0,0,0,0.0,1883,solo-fpp,97,93,1500,0,0.0,0,0.0,0,0,71.56,1,0,0.1042
1032713,1b53a68699ee26,f9552ce255f94f,3b5a8014e16a36,0,2,0.0,0,0,0,58,0,0,0,0.0,1900,squad-fpp,28,28,1454,0,2814.0,0,0.0,0,0,1048.0,2,0,0.4444
1828294,e54a020803d384,cb8c9477eb6a08,d29198c243bb63,1,1,318.9,2,0,1,26,1305,1,1,101.8,1354,duo-fpp,49,48,0,0,0.0,0,0.0,0,0,2386.0,5,1438,0.9375
528707,01ddab29852d71,a9692fd6304493,5c81452690672e,3,3,398.8,2,0,4,11,0,2,1,232.2,1968,squad,25,23,1432,0,6726.0,0,0.0,0,0,2803.0,8,0,1.0
4269585,afa8a2158244b8,f9e9cd3851817f,710ae005ce4b9e,1,1,466.8,3,0,1,20,0,2,1,41.38,1362,squad,28,27,1474,0,0.0,0,0.0,0,0,294.0,2,0,0.3704
170331,dd771a2cd4670f,9fe9c542e4c281,ea01d7450df806,0,0,100.0,1,0,0,40,0,1,1,9.623,1457,squad,26,26,1490,0,0.0,0,0.0,0,0,58.25,1,0,0.04
1430548,e40659aeeb4266,bc784da0ede404,4b5c5b84e6e539,0,0,0.0,0,0,0,69,0,0,0,0.0,1371,squad,27,26,1463,0,0.0,0,0.0,0,0,786.1,2,0,0.4231
603733,3861e1f4b19324,6b62e197e5bf2c,2fab09c8512825,0,0,2.0,0,0,0,32,0,1,1,22.04,1392,duo,48,46,1561,1,0.0,0,0.0,0,0,1212.0,5,0,0.5319
1317879,7b8ac57418f2d2,4a43328cd9443f,9ba6c30410f522,1,5,77.94,0,0,1,30,1454,0,0,0.0,1789,squad-fpp,23,22,-1,0,7214.0,0,0.0,0,0,2126.0,9,1592,0.8636
3705787,324ab605520ba3,6f0fc7ef2cc6c3,fdb8bc513a0709,0,1,56.56,0,0,0,73,1450,0,0,0.0,1889,duo-fpp,50,50,-1,0,482.6,0,0.0,0,0,409.0,4,1523,0.4286
675482,e298b51f1261fc,6190b55a2b3862,83ad1e40fadf77,0,0,58.69,0,0,3,60,0,0,0,0.0,1836,solo-fpp,94,93,1579,0,0.0,0,0.0,0,0,261.8,3,0,0.4086
3697114,df57df9ced9590,e6dc7c10f8c962,86b5bdbba44503,0,1,264.2,2,0,2,12,1591,3,2,57.97,1890,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,809.1,6,1431,0.3103
2528665,e550cd338c36e6,5fffc9b6a33428,a6bdea801d21ce,0,7,100.0,0,0,1,2,0,1,1,16.01,1215,normal-solo-fpp,9,9,1500,0,0.0,0,0.0,0,0,3119.0,6,0,0.75
2274886,c78f38afc76171,250945ea06fd21,a8938523d58c08,0,2,413.2,1,0,1,11,0,3,2,27.63,1377,duo-fpp,50,49,1663,0,1286.0,0,0.0,2,1,1957.0,3,0,0.6735
3228611,e080875a1d3e98,2835bf5c589bc9,215c7e0bc22903,0,0,64.8,0,0,0,77,1098,0,0,0.0,1450,squad,29,28,-1,0,0.0,0,0.0,0,0,47.99,0,1463,0.3214
2382505,8a72b0aa15683c,1f6a86fccc8929,260d10e9398821,1,1,86.6,1,0,1,75,0,0,0,0.0,2025,duo-fpp,49,46,1502,0,0.0,0,0.0,0,0,327.4,6,0,0.3333
175771,52950385bd09be,90ff1ee7422162,0a845f8043f624,0,0,48.0,0,0,0,80,0,0,0,0.0,1888,solo-fpp,95,90,1535,0,0.0,0,0.0,0,0,113.4,1,0,0.1596
2019631,2828132d5d67aa,7b3806a82dcf2c,d2cbccb4294162,1,5,416.7,2,0,19,12,1465,2,1,9.465,1397,squad-fpp,29,29,-1,0,933.0,0,0.0,0,0,2265.0,6,1536,1.0
2074012,cf549bc276f41f,30b9b3ae6d5237,3a2c95582b1da9,0,0,136.2,1,0,0,33,0,1,1,5.565,1404,squad-fpp,28,27,1489,2,0.0,0,0.0,0,0,149.6,4,0,0.2222
4115896,0c8e1cd5b5f263,504ca00e973280,e76a29641d79d9,0,1,141.5,0,0,7,65,1495,0,0,0.0,1759,squad-fpp,30,29,-1,0,7329.0,0,0.0,0,0,728.8,5,1653,0.4483
1185852,ff22ea25e484a4,2f052c1a1fa179,c8ffe46db7c35d,0,0,0.0,0,0,0,74,0,0,0,0.0,1913,duo-fpp,48,46,1503,0,0.0,0,0.0,0,0,289.8,1,0,0.2553
3415312,7a31779ed7212d,0bcf6e7173e1a6,60d4106c3c9c9a,0,2,40.09,0,0,2,55,1340,0,0,0.0,1296,squad-fpp,28,27,-1,2,0.0,0,55.49,0,0,3100.0,5,1448,0.9259
3123115,4751cc96d086c7,302c5b825e8bc1,dcafea5715b6b2,0,0,0.0,0,0,0,83,1000,0,0,0.0,1848,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,26.95,4,1500,0.1429
763094,861703561993fa,8fca4dea03ef73,d296970e67e06c,0,0,81.25,1,0,0,74,1003,0,0,0.0,1822,squad-fpp,29,27,-1,0,0.0,0,0.0,0,0,554.8,2,1423,0.2143
3799172,fc32bb5492513e,3a610b5ed28ab0,4ebc4615590607,0,2,189.3,1,0,10,27,0,1,1,25.03,1397,squad-fpp,28,26,1417,3,2525.0,0,2.659,0,0,2765.0,3,0,0.7778
631648,8eea6a3ca011ed,580771f8f9c0cb,ce0092d41c2c75,0,1,173.4,0,1,1,31,1000,1,1,126.2,1766,duo-fpp,48,46,-1,0,2937.0,0,0.0,0,0,2854.0,5,1500,0.5957
3623270,39016ea3a1a910,ddbd8191eb4510,bab2f916e18c03,0,0,360.5,1,1,0,24,0,1,1,176.5,1260,duo-fpp,46,46,1586,0,0.0,0,0.0,0,0,2175.0,4,0,0.8
3264712,aaf654654dd070,e528b06c6a08f9,59dca14785a219,0,1,57.6,0,0,5,69,0,0,0,0.0,1908,squad,26,26,1495,0,0.0,0,0.0,0,0,347.9,6,0,0.36
1101750,69d33c60bfc11d,2ce77bf99aebec,168f64f95e237a,0,0,255.5,1,0,0,31,1309,1,1,110.3,1989,duo-fpp,47,47,-1,0,0.0,0,0.0,0,0,780.1,4,1537,0.3478
4224299,01b018ed3a4228,13f852112379aa,313d4d6f7c01c2,0,5,233.0,2,1,4,18,0,2,1,6.035,1936,duo-fpp,48,44,1470,0,0.0,0,0.0,0,0,524.0,4,0,0.4255
1583560,696aea901afc1a,5c8384291c19f0,3375a747b95baf,0,0,0.0,0,0,0,88,0,0,0,0.0,1946,solo,96,96,1500,0,114.9,0,0.0,0,0,68.25,0,0,0.0842
3573500,f713418b6acef9,eede4dcebf4e63,ae7f7c41609c01,0,1,461.4,3,2,0,7,1279,4,2,37.2,1355,squad,27,26,-1,0,0.0,0,0.0,0,0,2402.0,6,1561,0.8462
1222018,ee8bcf6b3c3248,3b2322d4630b55,37f3edbecec6e3,0,2,152.2,2,0,1,58,0,0,0,0.0,1420,squad,27,27,1492,0,0.0,0,0.0,0,0,1198.0,4,0,0.5
2687205,98f783eaa4e4bb,7c157f9e4bda7a,a952daf846cef6,2,1,478.0,4,0,5,19,0,5,1,121.1,897,normal-duo-fpp,15,13,1500,1,71.2,0,0.0,0,0,1284.0,7,0,0.2857
3236152,362eea278c54f2,7443ee24f544ca,71829f95047224,0,0,0.0,0,0,0,88,0,0,0,0.0,1389,duo-fpp,49,47,1494,0,0.0,0,0.0,0,0,32.33,0,0,0.0833
3626795,42ddbf503e8c41,a3d1d18a655e8b,b72d68a3b60966,0,2,37.46,0,0,2,50,0,0,0,0.0,1352,duo-fpp,47,46,1500,0,0.0,0,74.97,0,0,1412.0,3,0,0.6522
1152376,a6b4ff468b41d5,da9b3bd5925ad9,abe0af28522417,0,0,0.0,0,0,0,92,0,0,0,0.0,1832,solo-fpp,97,92,1644,0,0.0,0,0.0,0,0,11.49,0,0,0.0417
3085795,9c0c95b486aa86,4c81b41613ab3e,8cc8df3b3d3735,0,0,78.78,0,0,0,73,1174,0,0,0.0,1266,squad,24,22,-1,0,0.0,0,0.0,0,0,164.2,2,1496,0.0435
3593563,3bbf28391afa25,f1ee018964c6c2,3f6350edc16eed,0,5,99.0,0,0,1,23,0,1,1,8.411,1887,duo,48,45,1493,1,3996.0,0,0.0,0,0,1955.0,4,0,0.9149
3382212,76cc288e46e28c,a1e259d5491d72,f8dbb6134bf6fc,0,1,213.5,1,0,0,11,0,2,1,3.693,916,crashfpp,49,48,1500,0,4712.0,2,0.0,0,0,226.2,1,0,0.6875
248786,d61ba02253f24b,3afa5bb4e73293,81d5dd0e031c87,0,0,0.0,0,0,0,51,1070,0,0,0.0,1283,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,969.3,1,1522,0.8148
3399893,b7738969f7ec4d,2ae3605313b7b6,0c0c0463168b4d,1,7,423.3,3,1,10,5,0,4,1,265.8,1750,squad-fpp,29,27,1500,0,0.0141,0,18.58,0,0,5190.0,7,0,0.9643
1587484,11e7405714a40c,1b7fac0be9d72b,a4e86628832552,0,0,38.0,1,0,0,30,0,1,1,16.96,1867,squad,28,28,1490,2,547.2,0,0.0,0,0,929.9,5,0,0.4074
747314,05f7a195de9228,a116d82de139b7,f2f5305f217f72,0,0,0.0,0,0,0,82,1554,0,0,0.0,1288,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,4.599,0,1449,0.1111
3815944,585ddd044fc966,21ef70e9ba573b,56a5ed87f70a36,0,0,0.0,0,0,0,88,1208,0,0,0.0,1413,solo-fpp,99,97,-1,0,0.0,0,0.0,0,0,40.81,1,1519,0.102
2869854,acae4eb038763c,3e63a0306fb8e5,315fcded92fcb0,0,0,63.52,1,0,0,76,1282,0,0,0.0,1532,squad-fpp,26,25,-1,0,0.0,0,0.0,0,0,25.89,1,1605,0.24
2384933,342901435ea529,b83c84c65c187a,0aaba2b57e0e50,0,0,23.22,0,0,0,87,1210,0,0,0.0,1386,duo-fpp,50,48,-1,0,0.0,0,0.0,0,0,71.12,1,1489,0.102
789747,4c3f31294e9f52,1ffc4e18b56853,182c8cefb0a909,0,1,136.0,1,0,2,33,0,1,1,34.86,1317,squad-fpp,28,27,1465,0,1055.0,0,0.0,0,0,1186.0,5,0,0.5185
4059966,088038259ca500,75c1d585bda41b,ca8aab623ae188,0,1,128.1,0,1,2,29,0,1,1,0.0,1469,solo-fpp,95,94,1470,0,363.8,0,50.75,0,0,1809.0,4,0,0.734
1165653,fab70b346ed6de,12ad707a168baf,de9631c74af9bb,0,1,0.0,0,0,0,70,994,0,0,0.0,1323,squad,34,31,-1,0,0.0,0,0.0,0,0,292.1,3,1491,0.2424
1981882,6e825c86ffe552,26a54b95231731,9b7fe587c372c6,0,0,132.5,1,0,0,36,0,1,1,10.94,1856,duo,46,46,1523,0,0.0,0,0.0,0,0,98.65,3,0,0.1556
1024169,d674727708df36,5a92a727c86aaa,ad454bd2492a3a,0,1,200.0,2,0,0,30,0,1,1,51.79,1879,squad-fpp,28,26,1486,1,4493.0,0,0.0,0,0,1576.0,6,0,0.5185
2779514,75a877b8032269,8c2ae12e3d6ead,879a118ad20eb1,0,0,0.0,0,0,0,76,1000,0,0,0.0,1386,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,590.2,4,1500,0.1071
1419089,2853cf8870caec,f85da9cc389306,1ba7c1858b2d37,0,3,208.7,1,0,4,28,0,1,1,1.672,1289,squad-fpp,27,26,1457,0,0.0,0,0.0,0,0,1553.0,5,0,0.5769
3708634,9643e06daeacd2,029afa5416a91f,532d67538abdb0,1,0,100.0,1,0,0,41,0,1,1,13.99,1384,squad-fpp,25,24,1520,0,0.0,0,0.0,0,0,66.5,1,0,0.0833
4344561,3e0d297671be57,3a87dd839cb69e,2f239f92733e46,0,1,258.4,1,0,0,45,0,0,0,0.0,1836,squad-fpp,27,27,1356,0,1660.0,0,0.0,0,0,3024.0,9,0,0.8462
4225283,91e411b3647446,4e75253ced8aa8,c6eedbea7da89b,0,0,0.0,0,0,0,84,1216,0,0,0.0,1412,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,48.15,2,1467,0.1429
1185879,20807006ae24cb,7e53b8bb8e6a7c,0fe0184b287e05,0,0,0.0,0,0,0,87,0,0,0,0.0,1356,squad-fpp,28,26,1444,0,0.0,0,0.0,0,0,19.68,1,0,0.0
3435514,ca24a897024747,19a6b1bb4128dd,0463bb872230ba,0,0,0.0,0,0,0,55,0,0,0,0.0,1477,duo-fpp,48,47,1500,0,0.0,0,0.0,0,0,750.2,3,0,0.4894
3266888,81dd539850eca5,cc6340e51e6cac,d63d794d2b56bd,0,0,0.0,0,0,0,95,1321,0,0,0.0,1377,duo-fpp,49,44,-1,0,0.0,0,0.0,0,0,0.0,0,1497,0.0
3831666,d3c343637094f8,350e7d5376997c,a8a5ea43d94373,0,1,39.37,1,1,2,31,1032,1,1,32.27,1389,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,2179.0,4,1517,0.7241
1399788,81193beb7b4dae,5f51d42cc5db4f,8dbdbeea3436a8,0,0,0.0,0,0,0,80,1101,0,0,0.0,1895,solo,92,91,-1,0,0.0,0,0.0,0,0,124.2,1,1490,0.1429
2441688,373da8ac6d116f,f2fa8412c8f85f,abcb6cb2b8b7f6,0,0,0.0,0,0,0,54,965,0,0,0.0,1406,duo,44,41,-1,0,0.0,0,0.0,0,0,941.2,2,1472,0.4884
4016416,f7c6ac2c3b8980,9f38de43001c0e,a3698bcec306d4,0,1,0.0,0,0,0,49,0,0,0,0.0,1351,squad-fpp,29,29,1287,0,0.0,0,0.0,0,0,2536.0,5,0,0.8929
2270846,986b1771b9b8ac,b664da8058c278,53df2ee7f953d1,0,0,0.0,0,0,0,68,0,0,0,0.0,1899,duo-fpp,46,45,1483,0,0.0,0,0.0,0,0,39.23,0,0,0.3556
4288505,627b8498f2638b,3971d15331d899,5e471d28a4cc6d,0,1,220.6,1,1,3,16,0,2,1,26.07,1376,duo-fpp,50,49,1515,1,0.0,0,0.0,0,0,1457.0,4,0,0.6735
1166938,84bfef8e0571de,a71ba1f69bb50c,b2bf6cc8317387,1,0,100.0,0,0,0,29,0,1,1,150.5,1933,duo-fpp,45,45,1496,0,0.0,0,0.0,0,0,1360.0,4,0,0.4773
3594012,448644e61455b3,f7b5f1c0748f82,e5b6673ddce231,0,2,100.0,0,0,6,26,0,1,1,0.0,1883,solo,98,95,1523,0,3729.0,0,0.0,0,0,3299.0,7,0,0.8866
584661,86637d3fa44ed5,572a68885858ab,dcbb6ec8f6696c,1,0,174.4,1,0,0,14,1111,2,1,68.82,1849,duo-fpp,49,48,-1,0,4342.0,0,0.0,0,0,2322.0,9,1487,0.7083
1569864,5ea87b13432fd8,88964e1187fa77,64e9df3b18d572,1,3,5.28,0,0,3,19,0,1,1,11.93,1365,squad-fpp,27,26,1468,0,531.0,0,0.0,0,0,2929.0,9,0,0.9615
2955069,20a251a591b3ba,cb0de8917c7799,66a1d02fbc210c,0,0,48.48,0,0,0,74,1178,0,0,0.0,1378,squad,28,26,-1,1,0.0,0,0.0,0,0,439.7,1,1501,0.2593
1343683,31292a7327e396,966b4af86f2f70,458cdc3cc8762c,0,0,0.0,0,0,0,78,1123,0,0,0.0,1697,squad-fpp,28,26,-1,0,278.6,0,0.0,0,0,404.4,4,1495,0.1481
