User_ID,K_Shell,Out_Degree,Reposts,Replies,Mentions,Favorites,Interest_Topic,Bio_Content,Profile_Likes,User_Games,Verified_Status,Posts_on_Topic,Bonus,Unique_Pageviews,Scroll_Depth_Percent,Timestamp,Impressions,Engagement_Per_Impression
User_491,2.8226270111428517,26,16,33,9,90,0.5750605734588147,1,97,11,0,74,0.9596261537897312,10,71.3088332039394,2023-01-21 10:00:00,661,0.7292596883154155
User_492,3.480530391206147,3,69,17,27,17,0.20681789313339627,0,312,13,0,80,0.35746964550174154,418,77.69394030318993,2023-01-21 11:00:00,288,0.12024309667198645
User_493,2.1095247319245307,41,3,33,20,148,0.5044559416693554,0,366,2,0,54,0.06589401821191965,307,55.32192067047323,2023-01-21 12:00:00,396,0.870798740180887
User_494,1.7524846388950452,42,19,10,17,103,0.3121897365691294,0,328,7,1,50,0.1670556694687857,189,90.46491446834979,2023-01-21 13:00:00,625,0.724957594731922
User_495,2.8547936197599286,14,46,40,6,150,0.42746652816668906,0,114,15,0,59,0.992830825444697,417,94.2708478058405,2023-01-21 14:00:00,488,0.7912778871769446
User_496,2.4134089121042113,11,90,11,2,191,0.6452185758446639,1,275,11,0,7,0.5630129431716631,190,82.66338458132405,2023-01-21 15:00:00,558,0.8523860041841274
User_497,3.3346244474034883,18,14,48,12,194,0.7452147426908345,0,487,2,0,85,0.35662179882605205,244,67.20341338073685,2023-01-21 16:00:00,843,0.21043939953716306
User_498,1.3109385478599394,12,69,14,14,39,0.23222469090134312,1,280,7,0,67,0.2882026938500388,449,37.33488582320698,2023-01-21 17:00:00,360,0.8402059818730596
User_499,4.897579230664666,23,46,30,19,137,0.40532536064695335,1,274,4,1,74,0.25699173531094754,328,98.4650429458199,2023-01-21 18:00:00,803,0.5541781938931507
User_500,4.9448429779184115,12,77,48,18,88,0.2691615709916292,0,260,11,0,71,0.6641527650544821,346,34.67225504727445,2023-01-21 19:00:00,814,0.8969714548778773
User_501,3.7926468560789806,13,74,28,2,179,0.19863161386186912,0,330,2,1,8,0.41938783151968595,17,28.239122979138795,2023-01-21 20:00:00,872,0.8979279409543092
User_502,3.1443854653764816,25,8,25,3,199,0.7833872199958384,0,206,16,1,89,0.9654106993686116,452,49.79387024079245,2023-01-21 21:00:00,212,0.12176023937875319
User_503,2.238110465145311,45,89,17,4,60,0.9092526944369924,0,383,7,0,1,0.6838430306453614,438,15.115651364114962,2023-01-21 22:00:00,985,0.444578693935185
User_504,4.255180078827795,19,15,31,0,191,0.3702321856845767,1,327,13,1,79,0.7920445910489612,36,98.06450182046117,2023-01-21 23:00:00,963,0.5737589162787461
User_505,3.738924690215517,46,68,21,3,4,0.7512789243737669,0,210,5,1,94,0.2927415485831599,317,62.959020077478236,2023-01-22 00:00:00,135,0.7105240808046117
User_506,1.6504677573795652,36,60,37,11,121,0.8969952893644111,1,214,17,1,69,0.07918640910862584,155,60.12568824977577,2023-01-22 01:00:00,178,0.35756762201572057
User_507,4.64370873797537,45,9,16,27,180,0.8461242105302316,0,410,12,1,84,0.48782283738188104,100,69.02166519097479,2023-01-22 02:00:00,374,0.3269280345981871
User_508,4.290148971692676,8,49,22,26,54,0.1828133885392259,0,39,19,1,89,0.3145815465462273,351,54.7321282999486,2023-01-22 03:00:00,377,0.4431391471801426
User_509,4.799199653167696,29,2,23,23,36,0.9562918815133613,0,479,7,1,58,0.20208316500792367,281,12.885716538508742,2023-01-22 04:00:00,773,0.5508448225749051
User_510,3.90287803355344,32,76,49,9,55,0.37667644042946247,0,25,6,1,18,0.9526421308008614,331,65.10801599563571,2023-01-22 05:00:00,411,0.956031608264872
User_511,3.4536607837431594,44,93,7,22,186,0.33924066117383633,1,26,8,0,27,0.4439882143420303,14,74.45564892607875,2023-01-22 06:00:00,628,0.7858976200276937
User_512,2.6729721451624755,18,69,40,24,101,0.062431327277780335,1,189,13,0,71,0.17470859204878564,91,47.507415456164786,2023-01-22 07:00:00,303,0.48638905024393475
User_513,4.730913933416053,6,80,5,20,92,0.486173654104883,0,82,5,1,13,0.19865065268113913,396,78.15660148640737,2023-01-22 08:00:00,116,0.1489295605961654
User_514,4.464255558001634,18,50,4,28,196,0.10901361564092871,1,383,2,1,23,0.280709742464594,228,30.430116940457854,2023-01-22 09:00:00,813,0.2516685329293834
User_515,1.1808746804247576,19,18,43,25,72,0.248539820927426,1,433,9,0,43,0.9993162681897128,127,29.914893195956562,2023-01-22 10:00:00,575,0.5103319818874753
User_516,1.105467897989008,22,41,28,19,58,0.3169426217672814,0,169,11,0,55,0.2680115005195973,90,24.527528891881655,2023-01-22 11:00:00,610,0.8324433100888339
User_517,2.5058534675121984,37,34,27,23,1,0.808826323491684,0,412,6,0,89,0.32880180457845365,473,43.479528381024565,2023-01-22 12:00:00,309,0.4426259821096096
User_518,4.242213323127332,32,45,10,24,192,0.8754886503958965,1,166,7,0,94,0.6593281279840014,79,86.23108318501752,2023-01-22 13:00:00,598,0.5846469856705537
User_519,4.949104517259778,41,25,0,12,103,0.3024663174614697,1,187,7,1,50,0.2939613764102983,124,84.51208559341579,2023-01-22 14:00:00,501,0.9026243974765918
User_520,1.6016675644141127,3,68,42,22,187,0.8586981212445739,1,168,19,1,31,0.21580425105969336,272,44.45417871671534,2023-01-22 15:00:00,528,0.922416633483966
User_521,3.3765228614085405,28,92,18,13,50,0.8572309373697911,1,288,6,0,49,0.1586371866495987,315,63.02068623822129,2023-01-22 16:00:00,177,0.29419749679842044
User_522,2.523563426524086,10,63,8,22,29,0.7646509503848735,0,466,11,0,40,0.3126826650277922,151,74.87346848274241,2023-01-22 17:00:00,667,0.13923542961333496
User_523,4.879657591258413,35,36,26,4,10,0.14669511401518154,0,228,11,0,65,0.10591568962877351,431,31.70860971652207,2023-01-22 18:00:00,179,0.3748694778743634
User_524,4.368475692542835,29,83,33,3,107,0.690322846900729,1,466,7,0,24,0.018646586414782895,497,25.132697730527237,2023-01-22 19:00:00,405,0.7262220833432022
User_525,4.353314818844551,15,48,43,13,75,0.9450240645805688,0,96,2,1,60,0.8046416973346773,216,97.48863938910799,2023-01-22 20:00:00,157,0.9560009808786398
User_526,2.874772639179881,33,20,3,9,166,0.6825404787671571,1,366,19,0,65,0.13789494241457656,120,65.58015818886567,2023-01-22 21:00:00,629,0.16932879998570255
User_527,2.6592780093506607,7,73,35,16,89,0.33161684910783396,1,15,4,0,41,0.7759768498152423,312,98.32741496502975,2023-01-22 22:00:00,307,0.12563542949434436
User_528,2.093628287722825,12,63,17,9,122,0.5005793174308313,0,278,6,0,64,0.7975424789866598,121,40.398038841900615,2023-01-22 23:00:00,610,0.8957324916871496
User_529,1.2255019866037085,49,4,14,25,199,0.6457250433510536,1,134,17,1,35,0.5379195263292431,426,73.27285299767183,2023-01-23 00:00:00,234,0.773330742192827
User_530,4.458889505020213,30,99,12,6,190,0.5105704087285036,1,25,5,1,75,0.3096819583129514,52,30.034327288711395,2023-01-23 01:00:00,943,0.9930237212400178
User_531,4.251604036520311,21,69,18,15,191,0.11995294173096982,0,351,7,1,8,0.14503273374988845,356,33.508015414652164,2023-01-23 02:00:00,621,0.45711359331908785
User_532,4.998870693144522,31,89,48,0,188,0.31206404465202064,0,11,9,0,35,0.7368051067209991,294,56.07119091426616,2023-01-23 03:00:00,680,0.47444581462309243
User_533,4.9865473482956215,24,3,5,16,124,0.8023960305536325,1,71,1,0,91,0.601386985981786,137,38.76563129572641,2023-01-23 04:00:00,952,0.25508065356770465
User_534,3.22172682241051,20,38,47,20,181,0.8614180460955174,1,132,1,0,37,0.6554534564935641,194,25.0859407456526,2023-01-23 05:00:00,998,0.20426243733760463
User_535,4.075949660722042,37,34,11,28,121,0.13730003271557023,0,105,19,1,32,0.00866908984513104,238,33.65926317903934,2023-01-23 06:00:00,182,0.6208462095312142
User_536,4.7790629195297125,4,0,36,8,93,0.9523867523987246,1,219,6,1,41,0.9275170157078245,398,13.217355501927818,2023-01-23 07:00:00,720,0.42785650116534935
User_537,4.398589562709645,28,23,16,5,102,0.32882261784860933,1,372,18,0,60,0.06629018744655024,230,73.3981259329738,2023-01-23 08:00:00,143,0.17228480315072056
User_538,1.9893924069727906,44,56,22,18,185,0.66231373873072,0,452,10,0,45,0.36680588514000567,361,54.290499137727544,2023-01-23 09:00:00,582,0.8982883625709879
User_539,2.802176541240374,20,99,25,12,183,0.7518251459566812,0,176,11,1,85,0.40271164965170025,453,18.481875976407306,2023-01-23 10:00:00,743,0.27852082142439977
User_540,1.51663766060598,24,69,28,2,161,0.8119462346378834,0,281,1,0,88,0.0013555244979488457,126,25.45245938156421,2023-01-23 11:00:00,592,0.7737259123031796
User_541,4.8162041090348895,49,40,32,6,30,0.9457497022259301,0,132,1,0,60,0.4970893093507971,79,19.22810843013796,2023-01-23 12:00:00,598,0.3540057365063001
User_542,3.42469853780352,32,53,26,21,51,0.3129195480288226,0,21,13,0,17,0.7528089945110099,395,65.13335274482888,2023-01-23 13:00:00,117,0.8316143476775192
User_543,1.9145712220138509,41,45,24,8,88,0.8585064545515545,0,462,5,1,69,0.8232686531147722,79,18.47893272512444,2023-01-23 14:00:00,704,0.20655715728488866
User_544,3.686802737623427,36,59,9,21,75,0.13168690343620704,1,268,1,0,81,0.8793969933058844,119,77.88540997316944,2023-01-23 15:00:00,393,0.7804644491995854
User_545,3.4725129618315833,34,59,46,4,128,0.7050409063535927,1,411,3,0,79,0.4877188683153695,436,11.845982738835206,2023-01-23 16:00:00,247,0.18830698651046118
User_546,2.432650872131362,36,56,22,9,182,0.7419777295139859,0,160,18,0,14,0.6306361905296505,141,32.44382091963029,2023-01-23 17:00:00,571,0.502224209071249
User_547,1.454230368798516,2,30,20,22,21,0.6777232412013204,0,106,9,0,47,0.07951971329649876,65,90.16000083027164,2023-01-23 18:00:00,271,0.7606039155396441
User_548,3.6862927823711984,15,83,20,16,39,0.252314736135153,1,278,14,1,71,0.4880382242817499,486,74.66781863100215,2023-01-23 19:00:00,662,0.2558965430682105
User_549,3.081230803615173,34,23,42,11,100,0.8730431470152034,1,352,17,1,12,0.15481575487173527,452,16.567149963311895,2023-01-23 20:00:00,630,0.35709848996205074
User_550,4.089273566942557,36,88,12,22,110,0.168858463370395,1,234,14,1,42,0.36964311762252144,98,83.90134940366617,2023-01-23 21:00:00,219,0.8782902928829779
User_551,3.0806540044479735,6,35,36,15,128,0.05363479152083084,0,17,4,0,59,0.3293053128645993,146,54.37316093861843,2023-01-23 22:00:00,935,0.8966073888168814
User_552,4.408726001274161,39,84,32,2,64,0.7174649906119122,0,241,5,1,56,0.4235405772415082,140,86.21047244519463,2023-01-23 23:00:00,836,0.14044190720745361
User_553,3.207627355097942,42,29,23,29,190,0.4754757152327337,1,116,17,0,70,0.5716366179741326,227,64.06657970053541,2023-01-24 00:00:00,165,0.2512815268176778
User_554,3.243751886141545,12,23,43,24,181,0.8490980199586761,0,285,2,1,16,0.9028766470629959,185,71.36497288295729,2023-01-24 01:00:00,240,0.20572474624557313
User_555,4.5066144106333805,3,29,10,21,169,0.38339714105825895,0,281,5,0,49,0.39448463134750533,180,99.41514043561374,2023-01-24 02:00:00,545,0.26172378518617273
User_556,2.613931464849588,45,85,16,8,148,0.16827858850771282,0,143,4,1,31,0.9811311957115507,484,30.910199133161637,2023-01-24 03:00:00,605,0.9731689518756452
User_557,1.536060913802563,18,91,3,28,78,0.8364421924698697,1,204,4,1,21,0.7590280480512028,109,66.15510172852495,2023-01-24 04:00:00,288,0.5964897239114109
User_558,1.115130705253356,40,6,46,14,21,0.5489096316400717,1,38,6,1,54,0.5114810467883832,489,51.42892510516585,2023-01-24 05:00:00,257,0.5213011514094341
User_559,4.0205490226944764,21,34,24,4,165,0.1891957923903549,0,416,13,0,56,0.6440264371119441,138,13.550675763042229,2023-01-24 06:00:00,709,0.9860206357833545
User_560,3.4812382054138586,15,54,29,22,98,0.7203839985864458,0,153,5,0,12,0.10222417113194449,66,11.302357735257853,2023-01-24 07:00:00,769,0.6012605168746619
User_561,3.8163190723968943,33,91,8,12,7,0.5111136384895005,0,175,7,0,46,0.8445215313136548,190,20.73057200360728,2023-01-24 08:00:00,345,0.695006134610972
User_562,1.851856646035643,35,13,20,13,189,0.6043129822403198,0,448,1,1,86,0.5823574550639659,255,68.41825664846934,2023-01-24 09:00:00,955,0.39949349144426216
User_563,1.545485902347079,26,9,19,19,174,0.4608983382065819,0,240,14,0,61,0.9860674802096018,153,61.0446779122053,2023-01-24 10:00:00,847,0.4439033780585667
User_564,1.0581786626715277,8,79,18,14,16,0.8287089838180064,1,421,4,0,53,0.6364287437528491,60,59.80866050473547,2023-01-24 11:00:00,132,0.6349684454281658
User_565,2.402350235226388,36,15,18,15,16,0.8295627156830498,0,385,17,0,28,0.8341115832663251,377,12.867108627543407,2023-01-24 12:00:00,460,0.16280720560041828
User_566,3.3596707474185323,48,53,11,22,89,0.7093888218243862,0,368,14,0,21,0.7997627427952397,468,52.237269672400636,2023-01-24 13:00:00,852,0.33029459744029765
User_567,2.5689761803989293,30,94,36,12,140,0.10540137739646227,0,133,16,0,64,0.34546115146826883,227,93.21605360582757,2023-01-24 14:00:00,429,0.2771305745142764
User_568,2.7498996880949163,23,88,41,16,144,0.8388538619040689,1,45,14,0,28,0.25961062523321166,113,45.7832682379582,2023-01-24 15:00:00,611,0.11430405382600324
User_569,4.616634777974994,42,76,16,22,165,0.6710129805329098,1,49,16,1,47,0.43049358343151,392,66.24302228096107,2023-01-24 16:00:00,949,0.5832111434683798
User_570,2.3930218680932014,44,69,36,7,80,0.6970241660042995,0,165,8,1,4,0.46724134440883713,64,80.18368080608292,2023-01-24 17:00:00,886,0.6049475555714912
User_571,3.055957956639243,14,43,47,20,77,0.36298284040387163,1,105,3,0,34,0.24008470193664389,266,80.55327512276989,2023-01-24 18:00:00,170,0.44554530073353305
User_572,4.134612050964572,14,72,38,1,172,0.8792795561570067,1,215,19,1,73,0.8945978733509719,355,56.73520741557442,2023-01-24 19:00:00,412,0.3418547225183118
User_573,2.5861711292850806,2,44,27,4,5,0.7253716002348575,1,145,1,1,82,0.542547862300646,165,87.21567508621027,2023-01-24 20:00:00,827,0.6868538883951623
User_574,3.488346800911494,37,99,40,5,162,0.11259046652919447,1,410,2,0,70,0.9784443921535696,62,45.224028402737225,2023-01-24 21:00:00,178,0.2211932452460112
User_575,4.44945483498698,5,55,34,11,109,0.40777803440616267,1,424,15,0,45,0.8100177780462633,451,89.98238933063185,2023-01-24 22:00:00,268,0.5667535284718007
User_576,4.7980824946305685,38,83,46,17,13,0.8863803619601417,1,71,10,1,34,0.555704860391946,338,31.620444975599078,2023-01-24 23:00:00,909,0.7912665872295579
User_577,1.5882939237161517,45,81,47,29,71,0.047196701697378995,0,475,18,0,44,0.9470402781443592,453,35.219476629151394,2023-01-25 00:00:00,279,0.2478681855572251
User_578,4.706350500645978,41,56,17,21,188,0.9614166196420495,1,329,14,1,12,0.5048748150953071,196,14.780856177910099,2023-01-25 01:00:00,727,0.7779335847362369
User_579,2.9684651723181528,47,20,13,21,142,0.6791625683195628,1,272,17,1,9,0.8871065125186705,373,81.60236528880546,2023-01-25 02:00:00,359,0.7847150582380582
User_580,2.0329775531958334,14,67,34,0,53,0.6313759776433766,0,246,13,1,65,0.3581447811958055,159,47.5349712609435,2023-01-25 03:00:00,585,0.15393398340740944
User_581,2.8365430249530452,39,49,43,29,26,0.2705592564879914,0,445,1,0,69,0.37864238340409406,273,30.620495252025915,2023-01-25 04:00:00,871,0.11690589347846365
User_582,4.920130301141908,25,32,40,16,12,0.24879178873917707,0,412,5,1,71,0.41813068297093114,259,30.861124985492168,2023-01-25 05:00:00,104,0.9765418653893754
User_583,2.9704723759714784,20,90,6,29,158,0.9420582194885955,0,185,13,0,99,0.5466256459432461,442,91.12599471063099,2023-01-25 06:00:00,396,0.27404439354894244
User_584,2.315006441150033,2,6,40,10,162,0.29827245423412274,1,69,14,0,24,0.553490270198824,307,85.05249404149332,2023-01-25 07:00:00,719,0.8399252881900927
User_585,3.533603417266903,39,69,12,9,59,0.7755052967189994,1,461,3,0,43,0.4963989216770842,420,59.8177796821465,2023-01-25 08:00:00,954,0.6056655877407687
User_586,1.9605824751127723,6,14,17,18,5,0.39312179820707915,1,149,15,0,59,0.30600097358316747,432,65.4499720374149,2023-01-25 09:00:00,459,0.3380249417832971
User_587,1.3034533124346557,17,81,36,13,196,0.13925407078470398,1,245,19,0,46,0.927206464790831,220,52.68930134952619,2023-01-25 10:00:00,216,0.21697339295693133
User_588,1.515518887642597,25,31,12,25,57,0.01071529769535895,0,261,17,1,39,0.5885860973492543,34,45.249988859092795,2023-01-25 11:00:00,456,0.5470095462199548
User_589,1.5121833558310898,28,74,35,9,48,0.5442573370152508,1,25,3,0,6,0.4077392161915949,303,92.39291930964983,2023-01-25 12:00:00,942,0.46661933046650494
User_590,1.6076107740491774,2,19,30,14,150,0.9757788185489327,1,422,16,0,45,0.6511769607436182,350,21.305143316827184,2023-01-25 13:00:00,538,0.7289974766053611
User_591,1.5553086905976405,35,87,1,27,161,0.3691361938092045,0,139,14,0,22,0.7679667578098052,161,47.66021107446051,2023-01-25 14:00:00,430,0.913751694592954
User_592,3.5634989792128584,37,14,15,18,25,0.35719233399304484,1,98,12,0,82,0.9607280882282431,33,41.01057171890878,2023-01-25 15:00:00,624,0.8247232782670946
User_593,1.7275203375965793,5,47,8,3,46,0.3440916178494421,1,397,12,0,45,0.4995491622675826,261,54.83356482260335,2023-01-25 16:00:00,753,0.3470068451843307
User_594,2.382669133295453,1,70,8,1,4,0.5205438373048584,1,277,11,1,85,0.1120985103507588,69,51.186868709065756,2023-01-25 17:00:00,287,0.8910398966070752
User_595,4.587153639624047,40,20,37,8,19,0.44066488342429355,1,50,17,0,12,0.4407658014365413,476,56.700057848597325,2023-01-25 18:00:00,380,0.8500521826941437
User_596,2.8958465610514894,12,41,10,9,133,0.8799146267270145,0,150,8,0,20,0.4789705614534714,443,22.592707950429467,2023-01-25 19:00:00,610,0.9362226103495914
User_597,3.6702309540841087,36,25,21,27,197,0.5055207917234903,0,431,17,1,0,0.8969940781856739,376,56.182735136194935,2023-01-25 20:00:00,565,0.5127947389341889
User_598,1.6892794848065193,45,13,32,10,58,0.5077578381885688,0,454,11,0,18,0.3948007684629531,75,31.81769324984898,2023-01-25 21:00:00,214,0.7917176551684586
User_599,1.769156075234683,23,56,35,13,191,0.1383715947205566,0,103,2,1,59,0.9533242648871384,407,26.589821408937212,2023-01-25 22:00:00,335,0.6324922589713033
User_600,1.1634744650659155,47,36,44,6,145,0.982739540910386,0,433,10,1,32,0.4851319077143348,62,15.83507969075721,2023-01-25 23:00:00,437,0.379452477294535
User_601,1.6757402522886582,31,57,22,22,131,0.24997289086882968,1,88,10,1,3,0.9737805009789289,425,78.63873028805268,2023-01-26 00:00:00,621,0.9949879022884871
User_602,2.1143613561278345,11,20,44,14,16,0.07336406745960267,1,140,11,1,2,0.008198321130962194,115,48.4697728770904,2023-01-26 01:00:00,298,0.13447672015569523
User_603,1.7080419371069873,10,81,44,21,13,0.6631462489752088,0,212,6,0,90,0.8988153748063467,105,66.39793149805826,2023-01-26 02:00:00,863,0.24604531530316723
User_604,1.3548101350282225,3,68,33,18,12,0.5953663701568727,0,232,4,0,51,0.9311204519433507,485,75.4834008974269,2023-01-26 03:00:00,149,0.9032881262787054
User_605,1.4825434844024032,14,2,8,21,134,0.4151456539927457,0,393,12,1,98,0.9610209357652133,185,71.13849987821982,2023-01-26 04:00:00,241,0.15450655907137018
User_606,2.843115072130903,16,86,23,14,127,0.42219223388067806,1,182,11,1,27,0.013076534174614851,48,52.345064718071406,2023-01-26 05:00:00,882,0.8981386006091695
User_607,1.82533487362317,10,89,7,29,43,0.7850639210464312,0,250,13,0,69,0.171700836550309,177,44.91086760565568,2023-01-26 06:00:00,627,0.7436993284523807
User_608,2.457079444192302,29,36,6,27,118,0.19571264009964906,1,8,5,1,69,0.6537645030932362,51,43.836391867659735,2023-01-26 07:00:00,613,0.1330156048550881
User_609,3.0136690834194275,10,87,35,23,142,0.8202533189448897,1,78,6,1,54,0.025472691735107134,376,67.60439172370508,2023-01-26 08:00:00,769,0.4863880385687589
User_610,3.761579314517461,12,48,17,7,18,0.6487471138950182,1,51,1,1,56,0.06360899617650073,113,54.531491944768604,2023-01-26 09:00:00,129,0.7790243275020133
User_611,1.1572485593643957,30,18,2,10,62,0.4189697737795244,1,385,6,0,86,0.22107887369344192,342,86.42190231896595,2023-01-26 10:00:00,181,0.6247902561677197
User_612,4.197641595636171,41,88,27,28,162,0.4580286165838686,0,408,18,1,96,0.5124397687438842,213,88.72317858940409,2023-01-26 11:00:00,130,0.9422841627680122
User_613,3.511601557963631,1,84,5,8,80,0.2566472071860958,1,268,9,0,15,0.5459025592668075,17,25.35043402058666,2023-01-26 12:00:00,847,0.8808796296207999
User_614,1.3270361277954876,5,11,43,14,162,0.7521143326969748,1,225,15,0,23,0.03426112279350435,472,22.26102863911531,2023-01-26 13:00:00,432,0.3993828718007314
User_615,4.4943144964271085,20,60,43,0,146,0.5128747423052678,0,50,8,0,68,0.17036725078153114,291,66.73608334323995,2023-01-26 14:00:00,759,0.17616447596808132
User_616,4.683489602127253,8,40,20,29,147,0.3208545427498436,1,185,19,1,40,0.4997056733346553,405,37.11031732560515,2023-01-26 15:00:00,276,0.9498313356810862
User_617,1.244311839419455,43,32,27,0,99,0.5960501157609502,1,33,16,1,76,0.5939406209434053,52,11.671364688858898,2023-01-26 16:00:00,469,0.565558090991134
User_618,2.107510592588815,12,49,39,18,162,0.995734452051323,1,290,6,0,46,0.14840169648621537,444,89.97784024266596,2023-01-26 17:00:00,646,0.16695786193475368
User_619,4.224805119172245,1,67,0,2,159,0.43526227965655384,0,229,6,0,75,0.39884141194697065,119,30.421069051942744,2023-01-26 18:00:00,634,0.8349180520233516
User_620,3.9930387615346334,20,70,35,9,121,0.9206914007786196,1,130,3,0,68,0.9044014365169524,484,93.63525865172282,2023-01-26 19:00:00,205,0.881655823616852
User_621,1.7380840774255093,28,85,20,7,175,0.3450168399245661,1,489,10,1,30,0.998899287046172,219,74.56910057904282,2023-01-26 20:00:00,196,0.6754821761589138
User_622,1.8373972933468412,43,32,42,14,43,0.054732706924985886,0,119,1,1,91,0.9872144548311412,246,78.63881409203358,2023-01-26 21:00:00,329,0.5027580691177059
User_623,2.481888411165528,37,80,34,9,103,0.20424210636842888,0,442,14,0,91,0.8816745102868724,365,28.13153462138444,2023-01-26 22:00:00,326,0.6959557110912155
User_624,2.9380919407640853,47,23,12,0,151,0.4186951433276842,1,325,4,0,29,0.3946600879499458,328,31.077498305513164,2023-01-26 23:00:00,470,0.7360153261346112
User_625,3.473019086121184,37,60,48,28,60,0.219634928594569,1,246,12,1,17,0.6865742920747842,58,56.914097844165916,2023-01-27 00:00:00,199,0.9037269622773711
User_626,2.4756545582790896,12,60,9,17,124,0.0002270382182555375,0,431,6,0,43,0.4165922277841987,124,25.488986738487597,2023-01-27 01:00:00,544,0.9602755123372643
User_627,2.8501388645325916,37,97,43,1,144,0.9150015377475272,1,191,11,1,26,0.6485270268242028,164,37.48885234147291,2023-01-27 02:00:00,567,0.5628888391518202
User_628,3.989883752535026,49,27,46,18,70,0.843879411230929,0,496,12,1,98,0.30943247096948323,146,38.93162301530241,2023-01-27 03:00:00,154,0.8186450801739062
User_629,1.1467328115623916,49,57,9,12,106,0.7422922314869471,1,402,10,0,25,0.606202253610332,176,24.36669399274877,2023-01-27 04:00:00,294,0.9680586003924894
User_630,2.009747777376083,44,42,45,21,49,0.16781459564602863,0,322,18,0,59,0.5237584965528499,330,28.466455005564466,2023-01-27 05:00:00,619,0.2361190043322694
User_631,3.8533983435382098,28,40,12,0,64,0.12036357620998606,1,209,7,1,17,0.024480265813199953,208,80.96966578074309,2023-01-27 06:00:00,523,0.11644118344870902
User_632,4.580827350748797,47,38,36,1,98,0.06760474947238315,0,102,7,1,96,0.7907029037461137,483,25.047626909254156,2023-01-27 07:00:00,414,0.8820673955634646
User_633,3.0467097684626645,15,85,37,28,31,0.7240291887729212,0,328,11,1,88,0.011897832245155615,80,12.561165265953024,2023-01-27 08:00:00,227,0.27574599992244475
User_634,3.1284539410612626,6,48,23,15,163,0.9288079606878853,0,371,4,1,55,0.29315594225330177,16,66.64194483660447,2023-01-27 09:00:00,131,0.13823088996862087
User_635,1.4286880453591042,44,16,1,14,140,0.430535820913037,0,459,1,1,30,0.00592406545400237,209,97.8384807453205,2023-01-27 10:00:00,192,0.24408652389170013
User_636,2.7896494672938186,20,97,21,12,197,0.11914067199604816,0,132,13,0,58,0.3762014132951982,345,39.809243316080924,2023-01-27 11:00:00,618,0.44570342011939235
User_637,3.1304690658200927,14,69,16,15,57,0.5123928207321066,1,322,18,1,1,0.0631605281641393,76,20.679013287662706,2023-01-27 12:00:00,357,0.2973391314333221
User_638,1.9698820145389186,2,69,35,16,127,0.34883190745863013,1,138,9,1,96,0.9135109668312412,147,61.33485928307777,2023-01-27 13:00:00,952,0.3747282661903988
User_639,2.076972923797524,9,97,13,20,141,0.3748249243499977,0,120,9,1,38,0.4156792951628686,251,91.57187899860816,2023-01-27 14:00:00,319,0.9777646462870417
User_640,2.5091366524184906,37,64,9,28,164,0.6213306241557073,1,93,9,0,60,0.45949577486441007,464,80.5655601845631,2023-01-27 15:00:00,851,0.7339649897463175
User_641,1.0802847911109055,20,73,34,28,111,0.7187181132622024,1,451,10,0,62,0.34985023609085486,222,66.02642815714444,2023-01-27 16:00:00,205,0.7409725554278835
User_642,2.288316662332713,26,84,24,6,67,0.11060359887316085,1,452,2,1,95,0.6275061542017663,190,38.355084694683946,2023-01-27 17:00:00,647,0.18521683725513055
User_643,1.8457920279861786,29,4,2,23,39,0.035590230806476386,1,128,6,1,17,0.7844081166182038,263,58.769215594859794,2023-01-27 18:00:00,515,0.7588885328404226
User_644,2.3099894087116586,1,1,46,25,186,0.9943303026857149,1,90,15,0,16,0.6481467430489779,110,18.21203571738298,2023-01-27 19:00:00,656,0.7654098996597744
User_645,1.4790485272770049,35,21,37,16,143,0.23272834891555183,1,91,3,0,97,0.7482071183951275,360,71.10508818526029,2023-01-27 20:00:00,909,0.693770516565969
User_646,4.56210912295958,6,56,16,6,189,0.053830524908459076,0,62,11,0,38,0.9059736635092605,96,75.25864170078857,2023-01-27 21:00:00,408,0.3055926663980876
User_647,3.3743698142161946,37,65,11,12,131,0.18987532909591998,1,28,6,0,70,0.8635465316714287,194,96.85284606189269,2023-01-27 22:00:00,465,0.48073256117396646
User_648,3.7164092765779584,5,73,23,4,172,0.03895784634846422,1,209,3,1,53,0.6740584527536958,100,33.43576228705645,2023-01-27 23:00:00,620,0.8616488092026627
User_649,4.156684954429354,33,97,28,25,89,0.39181089461717167,1,11,11,0,98,0.2146379629044286,257,11.661077713872038,2023-01-28 00:00:00,558,0.7031814664065636
User_650,2.993768795716229,49,15,42,16,27,0.8024017844513243,0,332,15,1,93,0.6377028510419288,223,59.104761798443555,2023-01-28 01:00:00,698,0.7594919514999121
User_651,1.3476811523496948,14,50,24,2,95,0.3412444497577206,1,296,13,1,75,0.5060830957405109,368,73.6111453957133,2023-01-28 02:00:00,469,0.628636960113228
User_652,3.148426167274191,12,38,35,6,193,0.44418340687836655,1,129,10,0,34,0.7172192310104201,258,81.13667282946892,2023-01-28 03:00:00,430,0.5046279392006007
User_653,3.3473644720835165,42,85,25,25,30,0.6755867735674388,1,292,6,0,10,0.8329316483929149,135,27.436503972232956,2023-01-28 04:00:00,788,0.7831468090603974
User_654,3.98175789673732,20,75,37,16,2,0.5088940700698802,0,172,15,0,60,0.7427214971864174,420,33.55775821333213,2023-01-28 05:00:00,741,0.16113323292967446
